course_code,course_name,link
MOBG 830,Obstetrics and Gynecology Clerkship,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/515?entityType=Course&reportId=422
MOSP 641,Neuroscience,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/518?entityType=Course&reportId=422
MOSP 642,Introduction to Psychiatry,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/526?entityType=Course&reportId=422
MOSP 731,Endocrine System,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/520?entityType=Course&reportId=422
MOSP 732,Digestion and Nutrition,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/521?entityType=Course&reportId=422
MOSP 733,Hematology and Oncology,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/522?entityType=Course&reportId=422
MOSP 734,Skin and Musculoskeletal System,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/524?entityType=Course&reportId=422
MOSP 735,Reproductive and Developmental Biology,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/523?entityType=Course&reportId=422
MOSP 736,Clinical Problem Solving,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/517?entityType=Course&reportId=422
MOSP 743,Cardiovascular System,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/516?entityType=Course&reportId=422
MOSP 744,Pulmonary System,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/519?entityType=Course&reportId=422
MOSP 745,Renal System,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/525?entityType=Course&reportId=422
MPA 602,Public Administration in Theory and Practice,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/77?entityType=Course&reportId=422
MPA 603,Economic Applications for Public Managers,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/81?entityType=Course&reportId=422
MPA 605,Research Methods for Public Managers,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/78?entityType=Course&reportId=422
MPA 607,Fiscal Management and Budgeting,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3298?entityType=Course&reportId=422
MPA 609,Human Resource Policy and Management,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/76?entityType=Course&reportId=422
MPA 610,Program Evaluation,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3411?entityType=Course&reportId=422
MPA 699,Master’s Project with Overseas Component,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/79?entityType=Course&reportId=422
MPA-O 602I,Public Administration in Theory and Practice,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/738?entityType=Course&reportId=422
MPA-O 602II, Public Administration in Theory and Practice,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/739?entityType=Course&reportId=422
MPA-O 603I,Economic Applications for Public Managers,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/848?entityType=Course&reportId=422
MPA-O 603II,Economic Applications for Public Managers,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/849?entityType=Course&reportId=422
MPA-O 607I,Fiscal Management and Budgeting,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/740?entityType=Course&reportId=422
MPA-O 607II,Fiscal Management and Budgeting,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/741?entityType=Course&reportId=422
MPA-O 609I,Human Resource Policy and Management,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/781?entityType=Course&reportId=422
MPA-O 609II,Human Resource Policy and Management,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/782?entityType=Course&reportId=422
MPA-O 610I,Program Evaluation,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/784?entityType=Course&reportId=422
MPA-O 610II,Program Evaluation,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/785?entityType=Course&reportId=422
MPCB 601,Introduction to Being a Physician,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/527?entityType=Course&reportId=422
MPCB 602,Basics of Medical Interviewing,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/528?entityType=Course&reportId=422
MPCB 603,Basics of Physical Examination,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/531?entityType=Course&reportId=422
MPCB 605,Clinical Experiences I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/532?entityType=Course&reportId=422
MPCB 701,Advanced Physical Examination II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/530?entityType=Course&reportId=422
MPCB 703,Advanced Medical Interviewing,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/529?entityType=Course&reportId=422
MPCB 704,Clinical Procedures,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/533?entityType=Course&reportId=422
MPCL 800,Pre-clerkship,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/534?entityType=Course&reportId=422
MPE 600,Internship in Public Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/736?entityType=Course&reportId=422
MPE 608,Strategic Management and Leadership,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2339?entityType=Course&reportId=422
MPE 609,Organizational Behavior in the Public Sector,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/473?entityType=Course&reportId=422
MPE 610,National Identity and Public Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/96?entityType=Course&reportId=422
MPE 611,Benefit Cost Analysis,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/105?entityType=Course&reportId=422
MPE 612,Policy Tools for Addressing Inequality and Demographic Change,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2342?entityType=Course&reportId=422
MPE 615,Scientific Reasoning for Policy Research,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1378?entityType=Course&reportId=422
MPE 616,Collaborative Governance,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/691?entityType=Course&reportId=422
MPE 619,Quantitative Analysis for Managers,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/676?entityType=Course&reportId=422
MPE 620,Circular Economy Strategy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1381?entityType=Course&reportId=422
MPE 622,Case Study Research Method,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/678?entityType=Course&reportId=422
MPE 628,Good Governance and Corruption,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/94?entityType=Course&reportId=422
MPE 632,Artificial Intelligence and Governance,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1372?entityType=Course&reportId=422
MPE 633,Big Data Applications in Public Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3457?entityType=Course&reportId=422
MPE 635,Innovation Management,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3458?entityType=Course&reportId=422
MPE 636,Social Entrepreneurship,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3459?entityType=Course&reportId=422
MPE 637,Policy Lab,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3433?entityType=Course&reportId=422
MPE 638,Contemporary Security Challenges in Central Asia and Beyond,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/98?entityType=Course&reportId=422
MPE 641,Globalisation and Public Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/107?entityType=Course&reportId=422
MPE 646,Communications for Public Leadership,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/99?entityType=Course&reportId=422
MPE 649,Public Sector Innovation,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/471?entityType=Course&reportId=422
MPE 651,Agricultural Policy Analysis,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3304?entityType=Course&reportId=422
MPE 660,Health System and Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3305?entityType=Course&reportId=422
MPE 670,Behavioural Insights and Public Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/103?entityType=Course&reportId=422
MPE 671,Game Theory and Public Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/104?entityType=Course&reportId=422
MPE 672,"The Third Sector: civil society, nonprofit organizations, and voluntary action",https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/97?entityType=Course&reportId=422
MPE 673,Development Assistance and Governance,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/95?entityType=Course&reportId=422
MPE 681,Natural Resources Policy and Management,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/697?entityType=Course&reportId=422
MPE 682,Sustainable Development and Environmental Governance,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/106?entityType=Course&reportId=422
MPE 683,Energy Systems and Climate Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/695?entityType=Course&reportId=422
MPE 684,Global Energy Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/696?entityType=Course&reportId=422
MPE 685,Water Resources Policy and Management,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/699?entityType=Course&reportId=422
MPE 688,New Technologies and Public Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3399?entityType=Course&reportId=422
MPED 832,Pediatric Clerkship,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/535?entityType=Course&reportId=422
MPE-O 611I,Benefit Cost Analysis,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/787?entityType=Course&reportId=422
MPE-O 611II,Benefit Cost Analysis,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/789?entityType=Course&reportId=422
MPP 601,Microeconomics and Public Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/89?entityType=Course&reportId=422
MPP 602,Macroeconomics and Public Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/88?entityType=Course&reportId=422
MPP 603,Data Analytics in Public Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/3407?entityType=Course&reportId=422
MPP 611,Statistics for Public Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/91?entityType=Course&reportId=422
MPP 613,Policy Research Design and Methods,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2344?entityType=Course&reportId=422
MPP 621,Public Policy and Analysis,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/2345?entityType=Course&reportId=422
MPP 631,Politics and Public Policy,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/84?entityType=Course&reportId=422
MPP 641,Public Management and Leadership,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/83?entityType=Course&reportId=422
MPP 699,Policy Analysis Exercise with Overseas Component,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/86?entityType=Course&reportId=422
MPP 699,0 Policy Analysis Exercise with Overseas Component,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/87?entityType=Course&reportId=422
MPPS 631,Medical Ethics and Professionalism,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/536?entityType=Course&reportId=422
MPPS 632,Behavioral Medicine,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/538?entityType=Course&reportId=422
MPPS 633,English-Russian-Kazakh Medical Terminology,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/539?entityType=Course&reportId=422
MPPS 733,Health System and Administration,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/537?entityType=Course&reportId=422
MPSY 850,Psychiatry Clerkship,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/540?entityType=Course&reportId=422
MPTX 501,Organ System and Common Diseases,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/541?entityType=Course&reportId=422
MPTX 502,Cellular Communications,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/544?entityType=Course&reportId=422
MPTX 503,Principles of Pharmacology and Toxicology,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/545?entityType=Course&reportId=422
MPTX 504,Systemic Pharmacology I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/554?entityType=Course&reportId=422
MPTX 505,Drug Discovery I,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/549?entityType=Course&reportId=422
MPTX 506,Systemic Pharmacology II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/555?entityType=Course&reportId=422
MPTX 507,Applied Toxicology,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/546?entityType=Course&reportId=422
MPTX 508,Research Methods in Pharmacology,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/547?entityType=Course&reportId=422
MPTX 509,Drug Discovery and Development II,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/550?entityType=Course&reportId=422
MPTX 511E,Environmental Toxicology,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/542?entityType=Course&reportId=422
MPTX 601,Biostatistics and Critical Appraisal,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/543?entityType=Course&reportId=422
MPTX 602,Current Topics in Pharmacology and Toxicology,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/551?entityType=Course&reportId=422
MPTX 603,Introduction to Research Project,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/552?entityType=Course&reportId=422
MPTX 604E,Scientific Writing,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/548?entityType=Course&reportId=422
MPTX 701,Research Project and Thesis,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/553?entityType=Course&reportId=422
MSC 600,Research Methods and Ethics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1241?entityType=Course&reportId=422
MSC 601,Technical Communication,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/952?entityType=Course&reportId=422
MSC 602,Advanced Applied Mathematics,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/985?entityType=Course&reportId=422
MSC 615,Advanced Statistics and Probability,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/1311?entityType=Course&reportId=422
MSCP 720,Scholarly Project,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/556?entityType=Course&reportId=422
MSF 01,Financial Modeling,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/480?entityType=Course&reportId=422
MSF 05,Internship,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/444?entityType=Course&reportId=422
MSF 06,Banking and Credit,https://nukz.curriqunet.com/DynamicReports/AllFieldsReportByEntity/481?entityType=Course&reportId=422
